"CDR017-DIL"	"CDR025"	"CDR021"	"CDR029-DIL"	"CDR022"	"CDR018"	"CDR026-DIL"	"CDR030-DIL"	"CDR031-DIL"	"CDR023"	"CDR027-DIL"	"CDR019"	"CDR020"	"CDR028-DIL"	"CDR032-DIL"	"CDR024"
"1710"	5329.3268125	5515.903125	4875.3990625	5674.7713125	4714.216125	5260.6735	5515.903125	5600.8246875	6182.6593125	5329.3268125	6866.6679375	5571.1320625	6117.9935625	6693.7671875	6214.750875	5400.2980625
"1711"	134.39951875	141.958525	123.347475	130.72239375	136.0854875	117.407770625	136.3709	116.6771275	149.2513125	137.2645875	108.5148075	141.13641875	149.70696875	127.8148625	107.585541875	150.81260625
"1712"	154.33554375	137.04911875	143.278525	147.11775625	150.54835625	142.81415625	165.61521875	116.38855	132.45063125	141.8423125	129.56225625	157.93130625	151.84825	151.47923125	136.1419875	141.958525
"1713"	170.75613125	156.89721875	157.52225	184.28175	189.9694375	172.6993875	161.70561875	143.15913125	174.5427375	175.3194375	189.28336875	167.61254375	164.8850375	188.608775	168.0289875	196.4771875
"1714"	724.049425	736.48996875	653.4345875	716.8693	622.53049375	789.44215625	807.13776875	734.0763375	759.09588125	595.38131875	810.9781125	782.8135375	781.2846125	773.078175	689.37446875	624.88129375
"1715"	11491.2849375	11581.5864375	11381.9018125	11796.119125	12426.1480625	11796.119125	11796.119125	12298.1259375	12901.0809375	11796.119125	10731.38525	11491.2849375	12051.9635625	11796.119125	12051.9635625	11278.02925
"1716"	564.12898125	646.492075	509.69905625	569.43401875	667.80273125	504.49175	576.50710625	567.49495625	608.0283875	545.3176125	543.8776375	547.04208125	567.49495625	564.12898125	572.0231875	462.77411875
"1717"	956.1717125	788.0968	875.3014375	1011.6548625	703.69796875	876.756225	877.6431625	938.56641875	1055.956275	964.5036125	892.84823125	1057.79435625	1110.74005	826.0324875	1083.27604375	1150.081725
"1718"	20100.365	20438.470625	19281.419375	22033.20125	21555.46375	19648.463125	19281.419375	23051.648125	24208.474375	19281.419375	23051.648125	19648.463125	20770.58	22635.995625	23051.648125	20438.470625
"1719"	735.35188125	615.22645625	573.2645625	564.12898125	615.22645625	724.049425	710.9823625	542.92555625	591.614025	572.0231875	659.0134625	653.4345875	795.81061875	639.84575	580.31461875	635.31555625
"1720"	1973.2708125	1698.01225	1855.451125	2193.5160625	1404.42910625	1962.572375	2100.3746875	2690.6575625	1657.309625	1601.10775	1690.24375	1925.6799375	1717.7609375	1831.6333125	2043.7664375	2580.884875
"1721"	108.67693375	115.44805125	115.17927875	130.25969375	116.612630625	133.264025	117.20861125	131.5374375	143.278525	127.00803125	127.2611875	140.06875625	145.25018125	114.7723	137.04911875	135.96715
"1722"	171.06153125	211.96713125	185.6554625	263.1715	164.648775	186.50141875	191.198525	214.15586875	220.23188125	165.918225	219.20796875	178.98676875	211.343175	240.4471375	251.47789375	159.13319375
"1723"	307.0055375	309.9502	285.7820375	285.4098375	317.3169625	317.0709625	303.50740625	288.965675	302.3472375	266.17268125	328.4634125	317.3169625	286.558825	286.18516875	294.51029375	314.1515625
"1724"	1522.7213125	1340.3986625	1384.84965625	1503.3165625	1322.9444125	1498.819375	1369.6787875	1327.87746875	1483.410625	1439.96575	1459.8543125	1701.50825	1530.2699375	1355.024925	1407.3935625	1479.3739375
"1725"	812.79108125	814.70665	654.996225	781.2846125	696.47869375	733.3917375	866.0043125	839.36059375	725.76183125	729.08516875	776.3267625	690.639925	696.47869375	855.4687875	746.5555	768.830775
"1726"	1063.00859375	1090.33608125	977.1722125	873.561825	1071.70604375	1087.3577625	1036.2057125	997.28396875	1051.46465	989.99340625	905.41950625	1133.10593125	1151.6100625	1025.44145625	936.50243125	992.0794375
"1727"	138.0508	147.01483125	138.9621625	148.13671875	155.45294375	147.11775625	153.12476875	107.48018625	126.94043125	128.21808125	167.831675	151.973275	141.20824375	118.266274375	163.3872875	136.8019125
"1728"	1223.48225	1211.1934125	1242.52275	1169.128475	1265.67241875	1273.19681875	1242.52275	1183.4057625	1131.39265625	1297.11478125	1211.1934125	1232.38149375	1320.5677	1077.86361875	1169.128475	1244.6671375
"1729"	810.9781125	816.53505625	738.16189375	632.67371875	800.29621875	764.52531875	835.001975	750.2024875	663.9612375	757.13929375	610.43080625	845.829875	819.5237625	876.756225	696.47869375	918.1707125
"1730"	102.6469475	140.6835375	98.16288375	121.786355	90.854598125	121.4418175	133.264025	112.715518125	150.54835625	95.08880875	143.47865	85.51479875	139.4645875	129.56225625	127.36808125	96.95957625
"1731"	175.090025	159.13319375	176.55216875	162.66328125	199.3004	193.8423375	224.95545625	175.78446875	140.9374125	142.01813125	165.0274	152.33079375	174.33458125	188.4364375	199.14168125	173.2017125
"1732"	1384.84965625	1144.89706875	855.4687875	988.8417125	1247.2833875	1169.128475	1114.4197625	1007.56609375	774.6548375	753.195825	849.0589375	1265.67241875	1227.7625875	861.81556875	776.3267625	706.36008125
"1733"	623.71660625	818.30329375	670.43986875	831.2361	545.3176125	632.67371875	823.85491875	695.299875	816.53505625	736.48996875	822.3869875	694.0110625	689.37446875	905.41950625	744.83825625	759.09588125
"1734"	127.4741125	134.57243125	138.0508	174.01328125	123.347475	132.45063125	140.17050625	125.5381875	128.33635	148.13671875	129.3313125	128.41715625	128.883725	137.04911875	134.32135625	135.5569875
"1735"	154.79236875	139.30083125	138.522975	129.91918125	160.93193125	152.67725	147.71208125	139.911175	132.73478125	151.84825	120.730414375	114.10706875	147.60255625	129.83619375	141.029925	126.49574375
"1736"	188.01433125	206.242775	172.6993875	208.3937125	197.014725	184.11165625	215.23465625	211.070625	241.98793125	191.198525	227.7189	194.46094375	207.25365	221.11991875	235.51765	191.9293375
"1737"	416.30504375	483.61586875	415.3864	383.762875	558.984575	402.92164375	527.918575	380.94108125	372.7811625	422.2045875	390.88176875	429.3536875	418.88236875	500.8118	364.06285625	362.5856
"1738"	461.21826875	446.288625	481.2609875	495.7744875	420.77256875	386.292675	405.03375625	469.4392375	429.3536875	424.30171875	436.8673625	417.2234125	356.48961875	467.88214375	410.85720625	452.7586
"1739"	173.2017125	169.2320125	168.8737125	149.9113875	160.2114625	175.78446875	182.20805625	162.00379375	157.019575	151.69384375	166.44370625	169.05581875	158.81831875	142.61154375	137.48485625	140.84610625
"1740"	112.715518125	115.662691875	124.97420625	127.5761	124.455775	114.2077325	129.65515625	120.869015	121.25636625	126.313925	113.2702925	111.2925175	116.6771275	87.103869375	113.540318125	103.236234375
"1741"	1424.93611875	1276.3604625	1372.477475	1173.27261875	1150.081725	1223.48225	1190.4711625	1133.10593125	1225.3508625	1276.3604625	1333.05946875	1336.4550125	1189.19743125	1141.1829375	1141.1829375	1318.1214875
"1742"	128.5755125	127.86268125	140.9374125	244.02444375	110.5762925	114.488076875	107.90820625	200.2518125	211.343175	129.9781625	162.66328125	107.828780625	118.56787375	167.831675	186.0477375	140.37468125
"1743"	251.47789375	274.48523125	240.70950625	252.8335125	250.27979375	258.7357	249.15275	306.1110125	241.610975	258.469675	232.2937625	275.7287	226.35345625	220.513475	298.44050625	331.9487625
"1744"	197.014725	279.25934375	301.32981875	390.88176875	371.39080625	235.81030625	241.351675	484.68809375	418.88236875	412.6151875	218.28376875	208.8477375	195.39208125	209.671975	618.06555625	537.01045
"1745"	1336.4550125	1237.21155625	1701.50825	1776.2379375	1694.058125	1369.6787875	1306.33195625	1372.477475	1558.1713125	1503.3165625	1439.96575	1436.53909375	1369.6787875	1343.3800125	1562.27425	1268.22345625
"1746"	135.379475	104.928013125	139.6518	112.779173125	119.0818625	135.5569875	139.30083125	153.8214875	143.5742625	135.130675	128.50560625	115.76447125	99.5027375	135.96715	149.799575	127.946175
"1747"	1034.654875	941.82901875	1322.9444125	1293.21251875	1137.66421875	1005.9322625	952.2723	1180.49760625	1107.65768125	1180.49760625	927.727825	1100.16491875	1040.38719375	1087.3577625	1175.19880625	1161.62505
"1748"	2628.719375	2710.8120625	2750.467625	2369.4858125	2770.384	2600.4274375	2606.3005	2430.84	2438.0896875	2757.9555625	2357.3135625	2563.87975	2718.9960625	2313.6804375	2416.2760625	2666.68975
"1749"	191.198525	194.0111375	201.483475	161.5738125	179.24620625	185.823375	211.070625	200.64881875	178.98676875	195.9437875	161.5738125	187.5929125	197.014725	185.91669375	192.6998625	178.89160625
"1750"	148.5674875	131.62531875	168.7606625	140.6835375	159.85959375	157.15743125	141.13641875	163.9085	136.61785	141.029925	137.7236625	148.395275	151.58701875	138.849725	133.7308	133.38770625
"1751"	4088.650125	3872.71925	4582.96175	4466.12725	4053.545	4126.849375	4239.2055	4164.290875	4164.290875	4053.545	4714.216125	4582.96175	4286.9185625	4259.701	4582.96175	4188.356625
"1752"	386.292675	458.6678125	309.1204375	230.0771125	344.84920625	417.2234125	442.171175	305.6718875	341.00106875	353.7999125	389.60908125	362.5856	399.293025	441.1955375	295.8040375	336.3130875
"1753"	1042.54575	1034.654875	1185.4464625	1158.5892375	1303.66153125	1114.4197625	993.8551625	1148.52845	1105.188525	1189.19743125	1096.24956875	1016.4435875	981.854925	1001.65960625	1196.7565125	1063.00859375
"1754"	111.233408125	136.94795625	103.33825375	132.2048375	117.706826875	113.702336875	129.56225625	106.11922375	111.18756875	131.3825375	109.25005125	111.707523125	121.513838125	126.879325	121.105989375	114.598890625
"1755"	3919.5658125	3713.403375	3464.02075	3761.6080625	3550.956	4211.551	3586.2353125	3417.0201875	3872.71925	3586.2353125	3586.2353125	4259.701	4035.3693125	3693.578125	3625.9915	3953.5145625
"1756"	1046.970125	1161.62505	992.0794375	1001.65960625	1055.956275	1103.063875	1122.72479375	899.11763125	1242.52275	1490.3551875	1673.9111875	1380.373125	1632.3399375	1558.1713125	1436.53909375	1369.6787875
"1757"	324.69551875	328.1019375	339.4686375	305.6718875	374.361925	314.1515625	308.88295	263.1715	264.69341875	361.38341875	261.64070625	312.53919375	345.71604375	351.2355125	314.1515625	346.7416375
"1758"	2203.30025	1943.67725	1934.4115625	1882.1174375	2001.049875	1758.6510625	2007.7546875	1739.5193125	1877.7981875	2048.619375	2077.874125	2141.64525	2053.15375	2124.6663125	1812.54375	1717.7609375
"1759"	957.93729375	993.8551625	1029.00835625	950.26305	1343.3800125	1020.16764375	1124.70696875	1045.036275	779.60821875	1038.84304375	855.4687875	843.98115625	983.3576875	847.82260625	916.26145	924.35005625
"1760"	302.66375625	327.2890625	360.25441875	364.62209375	336.3130875	287.031575	404.27354375	344.40865625	309.54938125	332.523975	370.039325	302.3472375	347.646725	318.75686875	355.9762375	320.05675
"1761"	153.928325	121.86806875	137.968825	136.8019125	147.98748125	118.160514375	120.82104875	127.7165	142.22034375	136.70280625	139.38239375	161.02499375	136.94795625	122.047340625	120.5563675	134.4798
"1762"	144.24366875	120.308729375	132.2048375	155.97304375	146.905425	142.1116125	98.03442625	135.045325	133.50934375	115.892479375	113.22562	109.7451425	138.76433125	113.88860125	144.4862375	132.2862
"1763"	925.895925	897.71595	910.28175625	989.99340625	878.59154375	866.0043125	858.8837625	922.54475625	956.1717125	946.27579375	960.39493125	832.65680625	802.30418125	948.09728125	890.28370625	878.59154375
"1764"	442.89325	429.3536875	444.13575	410.85720625	426.27049375	407.85483125	441.1955375	413.1182625	401.63295625	420.77256875	408.43645	408.43645	423.5611625	418.5149625	365.199775	474.85746875
"1765"	188.2278625	201.9379625	206.70063125	156.09844375	196.32628125	183.18365	240.97455	135.29889375	151.21825625	264.20286875	195.70375	167.28025	163.02774375	170.614025	182.20805625	177.819875
"1766"	439.52813125	541.47385625	558.984575	517.8854875	516.7852	432.213725	627.5864	406.4198375	419.34513125	619.14924375	497.9789375	482.43543125	467.88214375	447.13568125	534.5202875	515.57546875
"1767"	1962.572375	1953.38625	2203.30025	2124.6663125	2134.529875	2037.5935625	2037.5935625	2110.3773125	1939.0211875	2260.095875	1712.4010625	1966.799125	1882.1174375	1526.294125	2124.6663125	2331.1266875
"1768"	2813.953625	2641.4299375	2430.84	2666.68975	2408.978125	3464.02075	3055.2016875	2896.6903125	3243.8158125	2338.5269375	2757.9555625	2699.411375	3118.194375	2678.58875	2438.0896875	2724.0571875
"1769"	290.057825	284.45073125	238.03275	285.7820375	260.25153125	288.24805625	317.0709625	249.85980625	284.45073125	277.8905625	263.782	262.86791875	242.93308125	297.14026875	273.308375	263.782
"1770"	485.7613375	590.6063875	447.13568125	391.421925	406.4198375	412.0328625	611.44079375	302.3472375	384.48186875	420.1724625	595.38131875	411.54105625	569.43401875	685.118975	417.2234125	522.5494625
"1771"	59162.611875	55942.649375	57197.78375	59162.611875	54397.6375	59162.611875	54397.6375	59162.611875	60570.75	59162.611875	60570.75	59162.611875	60570.75	59162.611875	59162.611875	59162.611875
"1772"	9117.4658125	9117.4658125	8349.4594375	6500.621875	9616.217875	9187.1096875	9616.217875	6800.5561875	6500.621875	8841.2808125	7688.230125	9023.93775	9458.8545625	7796.38125	6359.52125	9023.93775
"1773"	47120.76625	48310.31375	44630.576875	51519.205625	47120.76625	48310.31375	47120.76625	53174.1425	48310.31375	51519.205625	51519.205625	57197.78375	49754.829375	40828.00125	53174.1425	48310.31375
"1774"	216.1612375	226.66503125	242.93308125	191.9293375	256.12508125	209.93759375	225.50741875	227.987	190.2875875	245.33624375	195.9437875	192.400625	170.614025	250.6985875	208.8477375	232.57520625
"1775"	118.96467375	114.66309625	103.989570625	129.56225625	122.289566875	110.171345	104.544358125	100.47463125	112.619973125	116.43707	132.38333125	105.99732625	118.160514375	127.4741125	122.6146825	124.77335
"1776"	1490.3551875	1518.6883125	1717.7609375	1453.7475	1449.071125	1518.6883125	1318.1214875	1734.4304375	1690.24375	1644.7406875	1494.463375	1459.8543125	1329.8376	1364.31715	1841.243625	1426.8622875
"1777"	255.05586875	260.25153125	257.33524375	220.23188125	227.7189	253.35705	230.3318125	216.99501875	204.06729375	267.2860375	178.98676875	233.599125	214.36930625	203.29688125	228.332025	271.84601875
"1778"	1070.3381625	966.29824375	1173.27261875	1065.6564375	1253.353175	1171.678425	1055.956275	1051.46465	1029.00835625	1129.35010625	1040.38719375	1077.86361875	954.4938125	977.1722125	979.16495	1351.1013375
"1779"	896.17551875	927.727825	717.7675625	676.463575	794.474525	890.28370625	906.444875	689.37446875	655.891075	756.121475	677.92055625	857.29135	882.15630625	632.67371875	606.88396875	801.4206375
"1780"	177.3349875	145.61498125	186.21501875	162.00379375	158.48131875	140.9374125	152.93801875	158.48131875	157.52225	165.0274	151.973275	157.37875	150.81260625	178.27151875	166.44370625	183.42465
"1781"	1239.34193125	1303.66153125	1126.8306625	977.1722125	1289.5321	1190.4711625	1479.3739375	968.1854	918.1707125	1154.1907	921.06751875	1202.66253125	1314.077275	1014.44056875	857.29135	1051.46465
"1782"	1355.024925	1343.3800125	1262.998775	1211.1934125	1258.26045625	1329.8376	1216.96630625	1055.956275	1103.063875	1147.0329	1314.077275	1453.7475	1270.78588125	1297.11478125	1116.54448125	1207.90534375
"1783"	541.47385625	663.281775	749.05435625	693.16001875	789.44215625	618.06555625	646.492075	693.16001875	612.81884375	673.747	743.5878375	686.39419375	626.6655	582.436025	672.6904625	566.4806125
"1784"	275.7287	256.46486875	253.35705	332.523975	257.7123	201.77249375	277.8905625	314.5743	287.4121125	249.15275	283.37756875	188.2278625	197.49714375	280.12426875	258.11143125	297.9725375
"1785"	1290.9000625	1270.78588125	1459.8543125	1522.7213125	1249.78475625	1289.5321	1297.11478125	1235.3755625	1303.66153125	1360.7052	1372.477475	1177.35339375	1276.3604625	1411.18090625	1293.21251875	1235.3755625
"1786"	95.983245	98.3966175	129.56225625	129.9781625	144.8141625	85.883895	72.568823125	113.88860125	149.1109125	132.86208125	110.171345	90.18745375	94.83788	85.838961875	124.455775	125.58948125
"1787"	103.45733125	126.94043125	128.79633125	122.047340625	127.19045625	117.95399375	121.71406625	103.85072625	110.171345	150.05465625	107.864113125	118.73819	135.96715	112.9417425	134.9145375	141.46735625
"1788"	5482.715125	5260.6735	6256.56625	5600.8246875	5887.791375	5482.715125	5992.3563125	5400.2980625	5003.063125	5635.606125	4970.6896875	5804.441875	5482.715125	4692.9215	5151.5594375	5419.614125
"1789"	270.4662625	285.7820375	284.45073125	300.08174375	265.85186875	284.45073125	297.647775	373.2155375	308.3474625	284.45073125	263.1715	314.1515625	302.3472375	300.76705	329.9226	221.9955625
"1790"	1372.477475	1293.21251875	1293.21251875	1376.7517375	1239.34193125	1247.2833875	1355.024925	1303.66153125	1426.8622875	1400.2441875	1376.7517375	1389.41220625	1306.33195625	1413.73735625	1357.98291875	1424.93611875
"1791"	108.38929125	126.1652625	107.16961	105.129146875	94.649494375	109.0303125	121.341354375	99.023731875	99.8698975	121.199085	106.56993125	147.98748125	129.16593125	92.643551875	114.958175	115.262448125
"1792"	922.54475625	944.24585	882.15630625	1020.16764375	919.56631875	977.1722125	1038.84304375	900.36805625	873.561825	916.26145	1133.10593125	930.44455	1023.87718125	989.99340625	1013.12016875	781.2846125
"1793"	389.60908125	397.66949375	465.8356	440.25100625	500.8118	374.361925	384.48186875	420.1724625	455.2644875	535.65039375	385.60971875	363.08450625	348.069975	412.0328625	446.288625	413.912275
"1794"	615.22645625	661.99913125	696.47869375	706.36008125	757.13929375	648.49014375	582.436025	715.47658125	784.27380625	735.35188125	586.70465625	659.0134625	596.6564125	624.88129375	800.29621875	732.0033375
"1795"	124.069125	124.3996625	122.998764375	130.81666875	125.9382875	126.1652625	120.37901875	136.0854875	141.20824375	133.264025	135.045325	124.54065625	132.5478875	129.0986125	129.3313125	118.898185
"1796"	115.387815625	102.70154625	108.341470625	111.233408125	102.726229375	102.05518	115.319930625	135.5569875	116.154026875	91.10863875	110.841848125	90.645454375	102.6469475	115.9458925	145.25018125	133.98009375
"1797"	102.05518	130.17491875	104.602296875	107.828780625	100.168936875	105.357359375	110.470254375	100.561099375	95.7307725	129.3313125	121.71406625	99.31174875	113.197231875	126.49574375	115.049245625	134.57243125
"1798"	151.58701875	151.32275625	154.79236875	139.09355	159.22376875	151.58701875	141.958525	159.85959375	171.2049	160.93193125	149.70696875	142.72339375	169.83495	158.0949875	179.61989375	159.744
"1799"	1860.34275	1919.6910625	1939.0211875	1562.27425	1712.4010625	1953.38625	1888.238875	1343.3800125	1462.102	1939.0211875	1566.85925	2168.9874375	1723.207	1770.712125	1530.2699375	1812.54375
"1800"	184.759825	203.0632875	173.502075	200.95390625	169.446225	212.2217	189.5090125	174.90535	185.32869375	169.2320125	181.64780625	168.8737125	210.2058375	169.2320125	188.608775	190.2875875
"1801"	126.8214	125.29005	123.489975	126.879325	132.86208125	133.09866875	125.0790875	134.84715625	144.00201875	137.582175	128.79633125	116.9070275	132.38333125	134.6517375	146.6349125	120.243843125
"1802"	161.5738125	166.921175	146.06419375	151.58701875	144.581275	150.54835625	159.22376875	173.502075	159.3772125	157.2704625	156.09844375	159.85959375	166.6844	152.82609375	131.11624375	156.3697375
"1803"	1040.38719375	979.16495	1376.7517375	1628.6040625	1021.95065	1285.628275	890.28370625	1129.35010625	1282.669425	1459.8543125	995.03616875	1105.188525	1180.49760625	877.6431625	1511.3996875	1554.24275
"1804"	414.8708375	376.7654625	475.6670125	479.4712875	447.74035	427.61775	313.62704375	459.90990625	458.6678125	411.54105625	390.3408625	330.72875625	369.61275	386.292675	462.77411875	434.6408625
"1805"	201.77249375	179.8522375	190.84686875	235.81030625	228.6005875	198.53253125	192.1860875	189.28336875	199.55638125	175.78446875	187.5929125	184.759825	184.56143125	214.15586875	203.29688125	204.06729375
"1806"	304.7898625	269.5326625	272.8253375	222.7621625	253.35705	271.14005	285.7820375	264.9953	240.4471375	266.548925	225.23928125	271.84601875	304.3600375	246.5187625	242.93308125	302.3472375
"1807"	135.88259375	136.61785	146.905425	157.68523125	157.802425	171.5676625	134.84715625	143.89483125	153.45106875	130.81666875	120.489104375	121.105989375	166.921175	137.3657125	156.3697375	118.160514375
"1808"	334.53183125	404.27354375	361.38341875	384.48186875	383.762875	370.74021875	293.71896875	341.5205	329.28325625	320.05675	307.3816875	292.40730625	334.53183125	290.6526	299.67889375	338.0116
"1809"	249.85980625	225.23928125	193.24400625	238.5106	284.1581625	239.40515625	231.74016875	215.8456125	200.64881875	220.513475	233.33603125	216.1612375	213.25695	228.332025	210.7272125	242.64490625
"1810"	3147.6899375	3288.750125	2935.38825	2616.7776875	3036.9955625	2850.765625	3359.27075	2533.7183125	2503.2494375	3550.956	2804.5258125	3187.575125	2935.38825	2964.0600625	2503.2494375	3224.9923125
"1811"	6866.6679375	7045.0356875	7252.7276875	8691.5494375	7503.9101875	7208.9754375	6599.155375	8281.319875	9023.93775	7252.7276875	8691.5494375	6866.6679375	6644.0389375	8281.319875	8753.9308125	7252.7276875
"1812"	124.89751875	123.347475	108.060915	101.04435125	116.5475775	118.476954375	107.828780625	126.879325	108.42378625	102.883230625	86.356489375	114.2077325	128.992375	105.909493125	95.837525	113.22562
"1813"	612.81884375	558.984575	661.99913125	729.08516875	525.4957125	670.43986875	526.267475	723.1621125	785.5666	776.3267625	650.0348375	639.84575	679.10428125	595.38131875	814.70665	750.2024875
"1814"	487.69114375	549.76254375	498.8462125	521.33320625	494.98279375	551.98275	644.806	474.85746875	565.7294125	512.05899375	753.195825	575.0209625	950.26305	701.05808125	529.9264625	405.80139375
"1815"	117.95399375	115.227690625	109.413026875	143.89483125	115.84445	114.66309625	120.606836875	176.89775625	170.86034375	132.73478125	163.70161875	140.37468125	138.849725	158.48131875	154.23275625	142.61154375
"1816"	259.79968125	225.50741875	252.52210625	246.5187625	236.6311375	251.47789375	209.49011875	256.46486875	247.22365625	268.1248375	239.9839125	248.014425	222.43183125	225.50741875	287.8734	266.548925
"1817"	497.9789375	445.4399375	452.7586	462.06829375	348.069975	436.4222375	516.7852	448.42835625	496.9808	471.5299125	548.48103125	434.6408625	513.85839375	606.88396875	538.1796125	397.0559625
"1818"	2348.270125	2438.0896875	2275.2393125	2301.23375	2416.2760625	2233.6755625	2320.4806875	2168.9874375	2331.1266875	2394.0406875	2268.6531875	2217.3293125	2512.9405625	2378.3039375	2245.1290625	2503.2494375
"1819"	30913.190625	30913.190625	33466.760625	29440.6975	30913.190625	33466.760625	30215.688125	30913.190625	29440.6975	30215.688125	30215.688125	33466.760625	30215.688125	30215.688125	29440.6975	29440.6975
"1820"	838.167525	1079.343425	973.28358125	960.39493125	954.4938125	1136.0116625	931.51870625	1076.2955875	1090.33608125	1074.04169375	1017.8203	1046.970125	1021.95065	869.4789875	1077.86361875	1100.16491875
"1821"	1343.3800125	1083.27604375	1270.78588125	1566.85925	1096.24956875	1187.68010625	1042.54575	1355.024925	1244.6671375	1282.669425	1079.343425	1357.98291875	1129.35010625	1021.95065	1303.66153125	1327.87746875
"1822"	17930.920625	17930.920625	16101.81625	18769.489375	19648.463125	18259.98375	17930.920625	17489.03625	18769.489375	17489.03625	17029.91875	16365.708125	17489.03625	19281.419375	18259.98375	16365.708125
"1823"	154.08801875	144.00201875	147.60255625	147.23384375	135.5569875	152.82609375	157.802425	134.57243125	123.6096375	133.38770625	132.64590625	147.86693125	135.88259375	131.3039	127.19045625	129.72978125
"1824"	3335.141625	3306.9571875	3569.94575	3501.236375	3088.9976875	3540.5988125	3224.9923125	3520.3085625	3761.6080625	2804.5258125	3540.5988125	3787.7843125	3306.9571875	3737.9051875	3175.5914375	3262.2125
"1825"	197.49714375	215.23465625	187.1454625	176.37274375	219.96529375	177.819875	228.6005875	180.52064375	170.3221625	171.461375	294.0229125	218.28376875	203.29688125	223.7057875	179.46360625	150.2958125
"1826"	188.85890625	168.3459375	188.608775	196.7211125	204.06729375	173.78946875	159.3772125	192.400625	190.58995	198.53253125	235.81030625	178.27151875	168.4718	183.42465	178.27151875	206.242775
"1827"	136.70280625	167.13000625	162.5167875	126.1652625	177.819875	133.1970375	154.94085625	144.581275	148.6809875	151.973275	157.68523125	151.0258125	161.1635625	133.46101875	139.80569375	148.253725
"1828"	5771.2915625	5419.614125	5400.2980625	6693.7671875	3991.7996875	5571.1320625	5260.6735	6599.155375	6599.155375	5400.2980625	6214.750875	6320.9095625	5992.3563125	6030.62725	6693.7671875	5635.606125
"1829"	1364.31715	1258.26045625	1486.4665	1187.68010625	1518.6883125	1392.45794375	1314.077275	1223.48225	1046.970125	1442.300875	1190.4711625	1426.8622875	1392.45794375	1046.970125	1194.0931875	1582.0629375
"1830"	921.06751875	992.0794375	765.8296875	833.71138125	790.6829875	905.41950625	1025.44145625	877.6431625	714.148425	869.4789875	941.82901875	1083.27604375	941.82901875	931.51870625	768.830775	857.29135
"1831"	18769.489375	19281.419375	20100.365	22635.995625	20100.365	18769.489375	18259.98375	20100.365	21555.46375	20100.365	19648.463125	19281.419375	19281.419375	21168.044375	21168.044375	17489.03625
"1832"	1486.4665	1395.3226	1507.737	1261.00261875	1483.410625	1318.1214875	1336.4550125	1247.2833875	1413.73735625	1351.1013375	1306.33195625	1392.45794375	1420.3712875	1444.906125	1276.3604625	1324.9676375
"1833"	2338.5269375	2037.5935625	2217.3293125	2421.9608125	2301.23375	2077.874125	2313.6804375	2525.465875	2525.465875	2421.9608125	2378.3039375	2148.5715	2293.9395	2363.826	2533.7183125	2077.874125
"1834"	236.0300875	240.97455	221.48005625	310.541325	230.0771125	233.894175	245.33624375	307.75991875	270.20674375	226.35345625	209.671975	229.131625	200.64881875	245.977775	287.031575	216.1612375
"1835"	131.9807375	147.60255625	147.98748125	146.905425	135.6384875	147.01483125	124.77335	130.81666875	138.849725	155.105775	116.315269375	147.23384375	114.832383125	131.8437625	129.9781625	141.3742375
"1836"	278.7120125	286.558825	310.93919375	286.558825	337.19183125	332.81929375	341.5205	285.00821875	278.7120125	304.3600375	304.7898625	350.229725	343.9220625	317.3169625	310.93919375	368.453775
"1837"	42841.933125	45836.673125	41495.391875	44630.576875	42841.933125	42841.933125	42841.933125	42841.933125	42841.933125	45836.673125	45836.673125	39879.4075	44630.576875	47120.76625	44630.576875	41495.391875
"1838"	208.13388125	224.95545625	241.351675	259.4689125	227.3288875	213.89248125	203.0632875	217.8458	237.02546875	227.987	244.30040625	261.2439375	233.599125	245.33624375	219.74640625	238.27493125
"1839"	979.16495	1042.54575	930.44455	1088.75620625	1040.38719375	1126.8306625	1029.00835625	1124.70696875	1156.09525625	1122.72479375	1165.66404375	993.8551625	1070.3381625	1237.21155625	1061.0682125	1017.8203
"1840"	112.07602375	121.033623125	126.04385	117.706826875	118.898185	118.218629375	127.946175	108.00770375	132.5478875	120.82104875	124.069125	120.606836875	148.6809875	133.7308	138.14091875	115.128075625
"1841"	845.829875	863.73875625	849.0589375	1029.00835625	910.28175625	985.20096875	838.167525	1000.35111875	938.56641875	912.23774375	857.29135	891.29434375	929.294925	785.5666	912.23774375	863.73875625
"1842"	759.09588125	686.39419375	896.17551875	785.5666	822.3869875	753.195825	702.56216875	816.53505625	798.97904375	827.59345	802.30418125	730.35885	788.0968	792.470825	823.85491875	733.3917375
"1843"	325.57151875	347.112475	333.3928625	403.261825	342.77740625	308.3474625	355.9762375	364.62209375	352.4631875	277.52314375	297.647775	369.61275	263.428425	372.7811625	367.22826875	380.4059625
"1844"	1103.063875	1133.10593125	1276.3604625	1202.66253125	1400.2441875	1258.26045625	1171.678425	1200.2009	1163.1687625	1306.33195625	1214.50359375	1114.4197625	1163.1687625	1059.1648625	1219.63616875	1357.98291875
"1845"	572.0231875	580.31461875	493.602175	565.7294125	478.7528125	456.68218125	520.3114625	796.9144	586.70465625	375.0899	458.6678125	524.47488125	520.3114625	430.1824	694.0110625	1009.38395625
"1846"	563.311475	504.49175	544.46848125	476.48205625	563.311475	510.137575	504.49175	509.69905625	504.49175	547.04208125	540.32660625	496.9808	537.01045	442.171175	499.85938125	461.21826875
